ImageId,Label
7968,0
7969,6
7970,6
7971,0
7972,4
7973,0
7974,0
7975,0
7976,6
7977,4
7978,0
7979,0
7980,4
7981,6
7982,6
7983,0
7984,4
7985,6
7986,1
7987,0
7988,1
7989,0
7990,6
7991,6
7992,6
7993,0
7994,0
7995,6
7996,6
7997,4
7998,0
7999,6
8000,0
8001,0
8002,4
8003,6
8004,1
8005,0
8006,6
8007,6
8008,4
8009,6
8010,6
8011,1
8012,1
8013,4
8014,0
8015,0
8016,4
8017,0
8018,4
8019,7
8020,4
8021,6
8022,1
8023,0
8024,0
8025,0
8026,4
8027,0
8028,4
8029,0
8030,6
8031,0
8032,0
8033,0
8034,6
8035,0
8036,0
8037,0
8038,0
8039,1
8040,6
8041,6
8042,0
8043,1
8044,4
8045,4
8046,1
8047,6
8048,0
8049,6
8050,4
8051,0
8052,4
8053,0
8054,0
8055,6
8056,4
8057,4
8058,6
8059,6
8060,0
8061,4
8062,0
8063,0
8064,6
8065,4
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0
8072,0
8073,6
8074,4
8075,0
8076,6
8077,0
8078,6
8079,6
8080,0
8081,1
8082,4
8083,0
8084,0
8085,0
8086,0
8087,0
8088,4
8089,6
8090,6
8091,0
8092,6
8093,6
8094,0
8095,0
8096,0
8097,1
8098,4
8099,4
8100,0
8101,6
8102,0
8103,6
8104,1
8105,6
8106,0
8107,0
8108,0
8109,0
8110,4
8111,6
8112,0
8113,4
8114,0
8115,6
8116,4
8117,1
8118,0
8119,1
8120,0
8121,6
8122,4
8123,0
8124,0
8125,0
8126,4
8127,0
8128,0
8129,0
8130,4
8131,0
8132,0
8133,4
8134,6
8135,6
8136,6
8137,0
8138,6
8139,4
8140,6
8141,0
8142,0
8143,7
8144,6
8145,6
8146,0
8147,0
8148,1
8149,4
8150,0
8151,6
8152,0
8153,0
8154,1
8155,1
8156,4
8157,6
8158,6
8159,6
8160,0
8161,0
8162,4
8163,0
8164,0
8165,0
8166,4
8167,0
8168,1
8169,0
8170,3
8171,4
8172,0
8173,6
8174,0
8175,6
8176,4
8177,0
8178,6
8179,4
8180,0
8181,6
8182,1
8183,0
8184,0
8185,0
8186,0
8187,6
8188,0
8189,6
8190,2
8191,0
8192,6
8193,0
8194,0
8195,0
8196,0
8197,6
8198,4
8199,0
8200,0
8201,6
8202,4
8203,1
8204,0
8205,6
8206,0
8207,0
8208,4
8209,0
8210,0
8211,6
8212,6
8213,0
8214,6
8215,6
8216,4
8217,0
8218,0
8219,4
8220,4
8221,0
8222,0
8223,0
8224,4
8225,7
8226,6
8227,6
8228,0
8229,6
8230,4
8231,0
8232,4
8233,6
8234,0
8235,6
8236,6
8237,6
8238,0
8239,6
8240,4
8241,6
8242,4
8243,4
8244,0
8245,0
8246,4
8247,6
8248,4
8249,0
8250,0
8251,0
8252,6
8253,0
8254,0
8255,0
8256,0
8257,6
8258,6
8259,6
8260,6
8261,6
8262,0
8263,6
8264,0
8265,0
8266,4
8267,0
8268,4
8269,4
8270,6
8271,0
8272,0
8273,0
8274,4
8275,0
8276,0
8277,0
8278,1
8279,6
8280,6
8281,0
8282,0
8283,0
8284,0
8285,4
8286,0
8287,0
8288,0
8289,4
8290,0
8291,6
8292,4
8293,0
8294,6
8295,0
8296,0
8297,0
8298,0
8299,1
8300,4
8301,4
8302,6
8303,0
8304,6
8305,6
8306,6
8307,6
8308,0
8309,1
8310,0
8311,0
8312,0
8313,4
8314,0
8315,4
8316,0
8317,4
8318,6
8319,0
8320,0
8321,6
8322,4
8323,0
8324,4
8325,7
8326,0
8327,0
8328,6
8329,0
8330,4
8331,6
8332,4
8333,6
8334,0
8335,0
8336,0
8337,6
8338,6
8339,4
8340,0
8341,4
8342,0
8343,1
8344,0
8345,0
8346,6
8347,6
8348,1
8349,4
8350,6
8351,4
8352,6
8353,6
8354,0
8355,6
8356,0
8357,4
8358,0
8359,4
8360,4
8361,4
8362,0
8363,0
8364,6
8365,4
8366,4
8367,1
8368,0
8369,0
8370,0
8371,4
8372,6
8373,4
8374,0
8375,0
8376,4
8377,6
8378,6
8379,0
8380,0
8381,6
8382,6
8383,6
8384,0
8385,6
8386,0
8387,0
8388,6
8389,6
8390,4
8391,4
8392,0
8393,0
8394,4
8395,6
8396,0
8397,7
8398,0
8399,6
8400,0
8401,0
8402,0
8403,6
8404,7
8405,0
8406,0
8407,0
8408,6
8409,4
8410,6
8411,6
8412,0
8413,0
8414,4
8415,4
8416,6
8417,0
8418,6
8419,0
8420,0
8421,6
8422,6
8423,0
8424,6
8425,4
8426,0
8427,1
8428,6
8429,0
8430,1
8431,4
8432,4
8433,4
8434,0
8435,0
8436,0
8437,0
8438,6
8439,0
8440,4
8441,0
8442,0
8443,0
8444,6
8445,4
8446,6
8447,6
8448,0
8449,6
8450,1
8451,0
8452,4
8453,6
8454,4
8455,6
8456,0
8457,4
8458,4
8459,6
8460,0
8461,0
8462,0
8463,0
8464,0
8465,4
8466,0
8467,0
8468,4
8469,0
8470,0
8471,0
8472,6
8473,4
8474,6
8475,1
8476,0
8477,6
8478,4
8479,4
8480,0
8481,1
8482,0
8483,6
8484,0
8485,0
8486,4
8487,6
8488,6
8489,0
8490,6
8491,6
8492,0
8493,4
8494,6
8495,0
8496,0
8497,0
8498,0
8499,6
8500,4
8501,1
8502,6
8503,6
8504,6
8505,4
8506,0
8507,0
8508,6
8509,6
8510,0
8511,4
8512,0
8513,6
8514,6
8515,0
8516,6
8517,6
8518,0
8519,0
8520,6
8521,0
8522,0
8523,6
8524,0
8525,4
8526,0
8527,0
8528,0
8529,1
8530,6
8531,6
8532,6
8533,6
8534,0
8535,1
8536,0
8537,0
8538,0
8539,1
8540,6
8541,4
8542,6
8543,4
8544,6
8545,0
8546,6
8547,0
8548,0
8549,0
8550,0
8551,6
8552,0
8553,0
8554,0
8555,6
8556,6
8557,6
8558,6
8559,0
8560,4
8561,4
8562,0
8563,4
8564,0
8565,0
8566,1
8567,0
8568,1
8569,0
8570,0
8571,0
8572,0
8573,0
8574,6
8575,0
8576,0
8577,0
8578,0
8579,0
8580,6
8581,0
8582,4
8583,6
8584,0
8585,4
8586,0
8587,6
8588,0
8589,6
8590,0
8591,4
8592,6
8593,6
8594,6
8595,0
8596,4
8597,4
8598,0
8599,6
8600,0
8601,0
8602,1
8603,0
8604,6
8605,4
8606,0
8607,0
8608,6
8609,4
8610,4
8611,6
8612,0
8613,0
8614,6
8615,4
8616,4
8617,4
8618,0
8619,0
8620,6
8621,4
8622,6
8623,0
8624,1
8625,4
8626,1
8627,0
8628,4
8629,4
8630,4
8631,6
8632,0
8633,4
8634,6
8635,0
8636,7
8637,0
8638,6
8639,6
8640,0
8641,0
8642,6
8643,4
8644,0
8645,6
8646,6
8647,4
8648,4
8649,4
8650,0
8651,4
8652,6
8653,6
8654,0
8655,0
8656,7
8657,6
8658,0
8659,4
8660,6
8661,0
8662,0
8663,6
8664,1
8665,6
8666,6
8667,0
8668,6
8669,0
8670,0
8671,0
8672,1
8673,4
8674,0
8675,0
8676,0
8677,0
8678,6
8679,4
8680,0
8681,4
8682,0
8683,0
8684,4
8685,4
8686,0
8687,4
8688,0
8689,0
8690,4
8691,0
8692,0
8693,4
8694,0
8695,4
8696,6
8697,0
8698,4
8699,0
8700,4
8701,6
8702,1
8703,4
8704,4
8705,6
8706,4
8707,4
8708,0
8709,0
8710,4
8711,0
8712,4
8713,0
8714,0
8715,0
8716,6
8717,0
8718,0
8719,6
8720,6
8721,1
8722,4
8723,4
8724,0
8725,4
8726,0
8727,6
8728,0
8729,4
8730,4
8731,6
8732,6
8733,0
8734,1
8735,1
8736,4
8737,0
8738,6
8739,6
8740,4
8741,0
8742,0
8743,7
8744,0
8745,0
8746,0
8747,0
8748,0
8749,4
8750,6
8751,1
8752,0
8753,6
8754,0
8755,4
8756,4
8757,0
8758,6
8759,0
8760,6
8761,0
8762,0
8763,4
8764,0
8765,0
8766,0
8767,3
8768,6
8769,0
8770,4
8771,6
8772,0
8773,0
8774,0
8775,0
8776,4
8777,0
8778,0
8779,4
8780,0
8781,6
8782,6
8783,0
8784,6
8785,4
8786,0
8787,0
8788,0
8789,0
8790,0
8791,6
8792,0
8793,0
8794,6
8795,6
8796,4
8797,0
8798,0
8799,4
8800,0
8801,4
8802,4
8803,0
8804,0
8805,0
8806,7
8807,4
8808,0
8809,0
8810,4
8811,4
8812,0
8813,0
8814,6
8815,0
8816,0
8817,0
8818,0
8819,0
8820,1
8821,0
8822,0
8823,6
8824,0
8825,4
8826,0
8827,1
8828,0
8829,0
8830,6
8831,0
8832,7
8833,6
8834,0
8835,0
8836,0
8837,0
8838,1
8839,4
8840,6
8841,0
8842,6
8843,4
8844,6
8845,6
8846,6
8847,1
8848,1
8849,0
8850,0
8851,0
8852,6
8853,4
8854,0
8855,0
8856,6
8857,0
8858,0
8859,0
8860,0
8861,1
8862,4
8863,4
8864,0
8865,6
8866,6
8867,0
8868,6
8869,0
8870,0
8871,0
8872,6
8873,6
8874,6
8875,6
8876,4
8877,0
8878,6
8879,0
8880,1
8881,0
8882,0
8883,6
8884,0
8885,4
8886,0
8887,4
8888,6
8889,6
8890,6
8891,6
8892,4
8893,6
8894,1
8895,7
8896,6
8897,4
8898,4
8899,4
8900,0
8901,6
8902,4
8903,4
8904,0
8905,4
8906,1
8907,1
8908,1
8909,0
8910,1
8911,6
8912,0
8913,6
8914,0
8915,6
8916,0
8917,0
8918,6
8919,4
8920,0
8921,0
8922,6
8923,0
8924,0
8925,4
8926,0
8927,6
8928,0
8929,4
8930,0
8931,6
8932,0
8933,0
8934,0
8935,4
8936,6
8937,0
8938,6
8939,6
8940,4
8941,0
8942,0
8943,4
8944,4
8945,6
8946,4
8947,0
8948,0
8949,4
8950,6
8951,4
8952,0
8953,0
8954,4
8955,0
8956,6
8957,4
8958,1
8959,4
8960,0
8961,7
8962,0
8963,0
8964,6
8965,0
8966,6
8967,4
8968,1
8969,1
8970,1
8971,0
8972,6
8973,4
8974,6
8975,4
8976,7
8977,6
8978,6
8979,6
8980,0
8981,0
8982,6
8983,6
8984,6
8985,0
8986,0
8987,0
8988,4
8989,4
8990,4
8991,6
8992,4
8993,0
8994,0
8995,0
8996,0
8997,0
8998,0
8999,0
9000,4
9001,4
9002,0
9003,4
9004,1
9005,0
9006,0
9007,0
9008,0
9009,1
9010,4
9011,0
9012,0
9013,4
9014,0
9015,0
9016,0
9017,1
9018,0
9019,0
9020,6
9021,6
9022,0
9023,1
9024,4
9025,0
9026,0
9027,4
9028,0
9029,1
9030,0
9031,0
9032,6
9033,0
9034,6
9035,0
9036,6
9037,0
9038,4
9039,4
9040,6
9041,0
9042,0
9043,1
9044,6
9045,0
9046,4
9047,4
9048,0
9049,6
9050,0
9051,0
9052,0
9053,1
9054,4
9055,0
9056,6
9057,0
9058,0
9059,0
9060,0
9061,4
9062,0
9063,0
9064,6
9065,4
9066,0
9067,4
9068,4
9069,6
9070,4
9071,7
9072,0
9073,1
9074,0
9075,0
9076,0
9077,0
9078,4
9079,0
9080,4
9081,4
9082,0
9083,0
9084,0
9085,6
9086,7
9087,4
9088,0
9089,4
9090,1
9091,0
9092,0
9093,0
9094,4
9095,6
9096,0
9097,4
9098,6
9099,4
9100,6
9101,0
9102,0
9103,0
9104,4
9105,4
9106,0
9107,0
9108,0
9109,4
9110,0
9111,4
9112,0
9113,0
9114,6
9115,0
9116,0
9117,0
9118,4
9119,0
9120,4
9121,0
9122,6
9123,6
9124,4
9125,4
9126,6
9127,4
9128,6
9129,0
9130,0
9131,4
9132,0
9133,0
9134,0
9135,6
9136,4
9137,4
9138,0
9139,0
9140,4
9141,6
9142,0
9143,4
9144,0
9145,4
9146,4
9147,0
9148,0
9149,4
9150,6
9151,4
9152,0
9153,0
9154,0
9155,0
9156,0
9157,0
9158,0
9159,0
9160,4
9161,6
9162,6
9163,0
9164,6
9165,6
9166,0
9167,0
9168,0
9169,0
9170,6
9171,0
9172,6
9173,4
9174,4
9175,1
9176,6
9177,0
9178,6
9179,0
9180,4
9181,6
9182,3
9183,6
9184,1
9185,6
9186,4
9187,0
9188,6
9189,4
9190,6
9191,0
9192,4
9193,4
9194,4
9195,6
9196,6
9197,0
9198,6
9199,4
9200,0
9201,4
9202,0
9203,0
9204,0
9205,0
9206,0
9207,6
9208,1
9209,1
9210,4
9211,1
9212,6
9213,6
9214,0
9215,0
9216,0
9217,0
9218,1
9219,6
9220,6
9221,4
9222,4
9223,0
9224,6
9225,0
9226,0
9227,0
9228,4
9229,4
9230,4
9231,0
9232,6
9233,0
9234,0
9235,0
9236,6
9237,0
9238,4
9239,6
9240,3
9241,0
9242,4
9243,4
9244,7
9245,6
9246,4
9247,1
9248,0
9249,0
9250,4
9251,6
9252,3
9253,0
9254,7
9255,0
9256,6
9257,6
9258,1
9259,0
9260,4
9261,6
9262,0
9263,6
9264,0
9265,0
9266,0
9267,6
9268,0
9269,0
9270,4
9271,4
9272,0
9273,0
9274,0
9275,0
9276,6
9277,4
9278,0
9279,0
9280,4
9281,4
9282,4
9283,6
9284,0
9285,4
9286,6
9287,4
9288,4
9289,6
9290,6
9291,6
9292,4
9293,0
9294,1
9295,6
9296,4
9297,6
9298,1
9299,4
9300,6
9301,0
9302,4
9303,0
9304,4
9305,0
9306,6
9307,4
9308,4
9309,4
9310,0
9311,6
9312,4
9313,6
9314,0
9315,6
9316,6
9317,1
9318,1
9319,1
9320,0
9321,4
9322,6
9323,0
9324,6
9325,4
9326,0
9327,0
9328,6
9329,6
9330,6
9331,6
9332,6
9333,0
9334,1
9335,0
9336,0
9337,6
9338,0
9339,4
9340,4
9341,0
9342,0
9343,0
9344,6
9345,6
9346,6
9347,6
9348,0
9349,0
9350,6
9351,4
9352,0
9353,0
9354,6
9355,0
9356,0
9357,6
9358,0
9359,0
9360,4
9361,0
9362,0
9363,6
9364,0
9365,0
9366,0
9367,6
9368,0
9369,0
9370,0
9371,6
9372,6
9373,0
9374,1
9375,0
9376,0
9377,4
9378,6
9379,0
9380,6
9381,0
9382,0
9383,0
9384,0
9385,6
9386,0
9387,0
9388,0
9389,0
9390,6
9391,0
9392,0
9393,0
9394,0
9395,6
9396,6
9397,0
9398,0
9399,0
9400,0
9401,0
9402,4
9403,6
9404,4
9405,6
9406,0
9407,6
9408,6
9409,6
9410,0
9411,4
9412,6
9413,6
9414,6
9415,1
9416,6
9417,1
9418,0
9419,6
9420,0
9421,6
9422,0
9423,4
9424,6
9425,0
9426,6
9427,4
9428,0
9429,0
9430,0
9431,4
9432,0
9433,4
9434,1
9435,4
9436,6
9437,1
9438,6
9439,0
9440,4
9441,4
9442,6
9443,0
9444,6
9445,0
9446,4
9447,4
9448,6
9449,0
9450,0
9451,1
9452,4
9453,4
9454,1
9455,2
9456,4
9457,0
9458,0
9459,4
9460,1
9461,6
9462,0
9463,4
9464,0
9465,6
9466,4
9467,4
9468,4
9469,4
9470,4
9471,0
9472,6
9473,6
9474,0
9475,0
9476,6
9477,6
9478,0
9479,4
9480,0
9481,0
9482,6
9483,0
9484,0
9485,4
9486,6
9487,0
9488,1
9489,6
9490,0
9491,4
9492,0
9493,4
9494,4
9495,0
9496,4
9497,0
9498,0
9499,4
9500,6
9501,0
9502,4
9503,0
9504,6
9505,6
9506,0
9507,0
9508,0
9509,0
9510,0
9511,6
9512,4
9513,0
9514,4
9515,4
9516,4
9517,0
9518,0
9519,4
9520,4
9521,0
9522,4
9523,0
9524,0
9525,0
9526,4
9527,0
9528,6
9529,6
9530,0
9531,0
9532,6
9533,6
9534,0
9535,4
9536,6
9537,6
9538,6
9539,6
9540,4
9541,6
9542,4
9543,1
9544,4
9545,4
9546,4
9547,0
9548,6
9549,4
9550,0
9551,4
9552,6
9553,4
9554,1
9555,6
9556,4
9557,6
9558,6
9559,0
9560,1
9561,6
9562,0
9563,0
9564,0
9565,6
9566,0
9567,6
9568,0
9569,0
9570,0
9571,0
9572,0
9573,6
9574,0
9575,6
9576,0
9577,6
9578,0
9579,0
9580,0
9581,0
9582,0
9583,0
9584,0
9585,1
9586,0
9587,0
9588,0
9589,0
9590,0
9591,4
9592,4
9593,6
9594,1
9595,6
9596,6
9597,6
9598,4
9599,0
9600,0
9601,0
9602,6
9603,6
9604,0
9605,6
9606,4
9607,6
9608,4
9609,0
9610,6
9611,4
9612,6
9613,6
9614,0
9615,4
9616,6
9617,1
9618,4
9619,0
9620,6
9621,7
9622,4
9623,4
9624,0
9625,4
9626,4
9627,4
9628,0
9629,6
9630,6
9631,6
9632,6
9633,0
9634,1
9635,0
9636,0
9637,6
9638,1
9639,4
9640,6
9641,4
9642,6
9643,4
9644,0
9645,0
9646,4
9647,1
9648,0
9649,6
9650,4
9651,4
9652,6
9653,0
9654,6
9655,4
9656,0
9657,4
9658,0
9659,0
9660,0
9661,0
9662,0
9663,0
9664,4
9665,6
9666,0
9667,6
9668,6
9669,4
9670,6
9671,6
9672,0
9673,0
9674,0
9675,1
9676,4
9677,4
9678,0
9679,4
9680,0
9681,6
9682,6
9683,4
9684,0
9685,6
9686,1
9687,6
9688,1
9689,0
9690,6
9691,6
9692,0
9693,0
9694,0
9695,4
9696,0
9697,6
9698,0
9699,0
9700,1
9701,4
9702,6
9703,0
9704,4
9705,0
9706,4
9707,4
9708,0
9709,0
9710,0
9711,2
9712,6
9713,6
9714,4
9715,1
9716,0
9717,6
9718,6
9719,4
9720,0
9721,0
9722,0
9723,6
9724,1
9725,4
9726,1
9727,6
9728,6
9729,6
9730,6
9731,0
9732,0
9733,4
9734,6
9735,4
9736,4
9737,0
9738,6
9739,1
9740,4
9741,4
9742,6
9743,0
9744,0
9745,4
9746,0
9747,4
9748,0
9749,4
9750,6
9751,0
9752,4
9753,6
9754,0
9755,0
9756,0
9757,4
9758,0
9759,0
9760,1
9761,4
9762,0
9763,4
9764,0
9765,1
9766,4
9767,0
9768,6
9769,0
9770,0
9771,1
9772,0
9773,6
9774,6
9775,4
9776,0
9777,6
9778,7
9779,0
9780,0
9781,6
9782,6
9783,0
9784,4
9785,0
9786,0
9787,6
9788,4
9789,0
9790,6
9791,0
9792,0
9793,0
9794,1
9795,0
9796,6
9797,6
9798,0
9799,6
9800,0
9801,0
9802,4
9803,0
9804,0
9805,1
9806,4
9807,0
9808,4
9809,0
9810,0
9811,1
9812,0
9813,0
9814,4
9815,4
9816,6
9817,6
9818,0
9819,6
9820,6
9821,4
9822,6
9823,4
9824,4
9825,6
9826,4
9827,4
9828,0
9829,6
9830,1
9831,0
9832,0
9833,0
9834,6
9835,4
9836,0
9837,6
9838,6
9839,0
9840,6
9841,7
9842,6
9843,1
9844,0
9845,0
9846,0
9847,6
9848,4
9849,0
9850,0
9851,6
9852,0
9853,1
9854,6
9855,6
9856,6
9857,4
9858,6
9859,6
9860,0
9861,6
9862,4
9863,0
9864,6
9865,6
9866,6
9867,6
9868,1
9869,0
9870,0
9871,4
9872,0
9873,4
9874,0
9875,1
9876,0
9877,6
9878,4
9879,0
9880,0
9881,6
9882,6
9883,0
9884,0
9885,6
9886,0
9887,0
9888,6
9889,4
9890,0
9891,0
9892,4
9893,6
9894,4
9895,6
9896,0
9897,0
9898,0
9899,6
9900,0
9901,0
9902,1
9903,4
9904,0
9905,6
9906,0
9907,6
9908,4
9909,0
9910,7
9911,0
9912,0
9913,0
9914,0
9915,0
9916,6
9917,4
9918,0
9919,4
9920,6
9921,6
9922,6
9923,7
9924,4
9925,6
9926,6
9927,6
9928,0
9929,6
9930,0
9931,0
9932,0
9933,6
9934,6
9935,0
9936,6
9937,0
9938,6
9939,0
9940,4
9941,4
9942,6
9943,4
9944,0
9945,6
9946,0
9947,4
9948,0
9949,0
9950,0
9951,6
9952,4
9953,4
9954,0
9955,0
9956,4
9957,6
9958,6
9959,0
9960,6
9961,0
9962,0
9963,4
9964,4
9965,4
9966,7
9967,0
9968,4
9969,0
9970,4
9971,1
9972,4
9973,4
9974,0
9975,0
9976,4
9977,0
9978,4
9979,0
9980,0
9981,0
9982,6
9983,6
9984,0
9985,4
9986,4
9987,0
9988,4
9989,6
9990,0
9991,0
9992,6
9993,6
9994,0
9995,0
9996,1
9997,4
9998,6
9999,7
10000,4
10001,0
10002,4
10003,0
10004,1
10005,6
10006,6
10007,0
10008,0
10009,6
10010,0
10011,0
10012,6
10013,0
10014,4
10015,0
10016,4
10017,4
10018,4
10019,0
10020,0
10021,0
10022,6
10023,0
10024,1
10025,6
10026,0
10027,1
10028,4
10029,0
10030,0
10031,6
10032,1
10033,0
10034,0
10035,6
10036,4
10037,6
10038,0
10039,1
10040,0
10041,6
10042,0
10043,4
10044,0
10045,4
10046,0
10047,4
10048,4
10049,0
10050,0
10051,1
10052,0
10053,4
10054,0
10055,6
10056,0
10057,0
10058,6
10059,0
10060,0
10061,4
10062,4
10063,1
10064,4
10065,6
10066,0
10067,6
10068,6
10069,6
10070,0
10071,6
10072,1
10073,6
10074,0
10075,0
10076,2
10077,6
10078,0
10079,0
10080,0
10081,0
10082,6
10083,0
10084,6
10085,0
10086,0
10087,4
10088,6
10089,4
10090,6
10091,1
10092,6
10093,0
10094,1
10095,4
10096,0
10097,4
10098,4
10099,0
10100,0
10101,4
10102,4
10103,0
10104,4
10105,0
10106,6
10107,0
10108,1
10109,0
10110,0
10111,6
10112,0
10113,6
10114,1
10115,0
10116,6
10117,0
10118,6
10119,4
10120,6
10121,0
10122,0
10123,6
10124,4
10125,6
10126,0
10127,6
10128,1
10129,6
10130,0
10131,6
10132,0
10133,0
10134,0
10135,7
10136,0
10137,0
10138,0
10139,0
10140,0
10141,6
10142,0
10143,0
10144,4
10145,0
10146,6
10147,4
10148,0
10149,0
10150,0
10151,4
10152,4
10153,4
10154,6
10155,0
10156,0
10157,4
10158,4
10159,4
10160,0
10161,4
10162,6
10163,0
10164,4
10165,0
10166,6
10167,4
10168,0
10169,6
10170,6
10171,0
10172,0
10173,6
10174,0
10175,0
10176,7
10177,6
10178,4
10179,0
10180,0
10181,0
10182,4
10183,0
10184,0
10185,7
10186,1
10187,0
10188,4
10189,6
10190,0
10191,1
10192,0
10193,6
10194,0
10195,4
10196,6
10197,0
10198,0
10199,1
10200,6
10201,6
10202,6
10203,4
10204,6
10205,4
10206,0
10207,4
10208,0
10209,6
10210,0
10211,4
10212,4
10213,0
10214,6
10215,0
10216,4
10217,0
10218,0
10219,0
10220,6
10221,6
10222,6
10223,4
10224,0
10225,6
10226,6
10227,6
10228,0
10229,0
10230,0
10231,6
10232,4
10233,0
10234,4
10235,0
10236,6
10237,6
10238,4
10239,6
10240,0
10241,0
10242,0
10243,6
10244,1
10245,6
10246,4
10247,0
10248,6
10249,4
10250,0
10251,0
10252,1
10253,4
10254,6
10255,0
10256,1
10257,1
10258,0
10259,6
10260,0
10261,1
10262,6
10263,6
10264,0
10265,0
10266,0
10267,0
10268,0
10269,4
10270,6
10271,0
10272,0
10273,6
10274,0
10275,6
10276,0
10277,0
10278,0
10279,6
10280,6
10281,4
10282,6
10283,1
10284,4
10285,0
10286,6
10287,0
10288,6
10289,0
10290,1
10291,0
10292,6
10293,6
10294,4
10295,0
10296,6
10297,0
10298,0
10299,0
10300,1
10301,4
10302,0
10303,0
10304,0
10305,6
10306,6
10307,1
10308,6
10309,6
10310,6
10311,0
10312,6
10313,0
10314,4
10315,6
10316,4
10317,4
10318,6
10319,6
10320,6
10321,0
10322,6
10323,0
10324,0
10325,6
10326,0
10327,6
10328,4
10329,0
10330,0
10331,0
10332,0
10333,4
10334,0
10335,0
10336,4
10337,1
10338,4
10339,6
10340,0
10341,7
10342,0
10343,6
10344,0
10345,4
10346,0
10347,0
10348,1
10349,4
10350,4
10351,4
10352,0
10353,4
10354,0
10355,0
10356,4
10357,4
10358,6
10359,1
10360,0
10361,4
10362,0
10363,6
10364,0
10365,0
10366,6
10367,0
10368,6
10369,0
10370,6
10371,6
10372,0
10373,4
10374,0
10375,0
10376,6
10377,0
10378,4
10379,6
10380,4
10381,7
10382,1
10383,6
10384,0
10385,0
10386,6
10387,4
10388,0
10389,4
10390,7
10391,0
10392,0
10393,6
10394,4
10395,4
10396,4
10397,0
10398,1
10399,0
10400,0
10401,4
10402,1
10403,4
10404,6
10405,6
10406,6
10407,0
10408,0
10409,4
10410,0
10411,4
10412,4
10413,4
10414,0
10415,6
10416,6
10417,4
10418,0
10419,0
10420,6
10421,4
10422,0
10423,4
10424,0
10425,0
10426,6
10427,6
10428,4
10429,1
10430,4
10431,0
10432,0
10433,4
10434,0
10435,7
10436,4
10437,0
10438,0
10439,0
10440,0
10441,6
10442,6
10443,6
10444,0
10445,6
10446,4
10447,0
10448,6
10449,4
10450,0
10451,1
10452,0
10453,6
10454,4
10455,0
10456,0
10457,6
10458,0
10459,6
10460,4
10461,0
10462,6
10463,0
10464,6
10465,0
10466,4
10467,0
10468,6
10469,0
10470,0
10471,4
10472,0
10473,4
10474,0
10475,0
10476,0
10477,6
10478,0
10479,0
10480,0
10481,3
10482,4
10483,6
10484,6
10485,0
10486,4
10487,6
10488,6
10489,0
10490,6
10491,4
10492,6
10493,4
10494,6
10495,0
10496,4
10497,0
10498,0
10499,0
10500,0
10501,0
10502,0
10503,6
10504,4
10505,0
10506,0
10507,0
10508,0
10509,1
10510,0
10511,0
10512,0
10513,4
10514,0
10515,6
10516,0
10517,6
10518,4
10519,6
10520,0
10521,0
10522,0
10523,0
10524,0
10525,4
10526,4
10527,0
10528,6
10529,0
10530,0
10531,4
10532,0
10533,0
10534,4
10535,6
10536,0
10537,4
10538,0
10539,0
10540,4
10541,6
10542,4
10543,0
10544,4
10545,0
10546,0
10547,4
10548,1
10549,0
10550,0
10551,0
10552,1
10553,0
10554,4
10555,4
10556,0
10557,0
10558,0
10559,1
10560,0
10561,0
10562,6
10563,0
10564,0
10565,0
10566,6
10567,4
10568,1
10569,6
10570,0
10571,0
10572,4
10573,0
10574,6
10575,4
10576,0
10577,6
10578,4
10579,6
10580,4
10581,4
10582,0
10583,1
10584,6
10585,1
10586,4
10587,6
10588,4
10589,0
10590,4
10591,0
10592,0
10593,6
10594,0
10595,1
10596,4
10597,4
10598,6
10599,4
10600,0
10601,6
10602,0
10603,4
10604,0
10605,0
10606,6
10607,6
10608,4
10609,0
10610,0
10611,0
10612,4
10613,6
10614,6
10615,0
10616,0
10617,0
10618,0
10619,6
10620,0
10621,0
10622,0
10623,6
10624,0
10625,1
10626,6
10627,6
10628,6
10629,0
10630,1
10631,4
10632,4
10633,0
10634,0
10635,6
10636,6
10637,4
10638,6
10639,0
10640,6
10641,0
10642,4
10643,4
10644,4
10645,4
10646,1
10647,0
10648,6
10649,4
10650,1
10651,0
10652,0
10653,4
10654,0
10655,0
10656,4
10657,0
10658,4
10659,0
10660,0
10661,0
10662,0
10663,0
10664,6
10665,0
10666,0
10667,6
10668,6
10669,0
10670,4
10671,0
10672,0
10673,0
10674,0
10675,1
10676,0
10677,0
10678,0
10679,4
10680,6
10681,6
10682,6
10683,7
10684,0
10685,6
10686,6
10687,0
10688,0
10689,0
10690,6
10691,4
10692,6
10693,0
10694,0
10695,0
10696,0
10697,6
10698,0
10699,0
10700,0
10701,0
10702,6
10703,6
10704,0
10705,6
10706,0
10707,0
10708,0
10709,0
10710,6
10711,1
10712,1
10713,4
10714,0
10715,0
10716,0
10717,6
10718,0
10719,0
10720,4
10721,0
10722,4
10723,0
10724,4
10725,0
10726,4
10727,4
10728,6
10729,4
10730,0
10731,6
10732,0
10733,0
10734,0
10735,4
10736,6
10737,0
10738,0
10739,0
10740,4
10741,0
10742,6
10743,0
10744,0
10745,6
10746,6
10747,0
10748,4
10749,6
10750,6
10751,0
10752,0
10753,6
10754,6
10755,1
10756,0
10757,0
10758,1
10759,4
10760,0
10761,7
10762,0
10763,0
10764,7
10765,6
